TIPO;GRUPO;HUB;AMBIENTE;ORIGEM;STATUS;INICIO;FIM;DATA
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 23:15:00;01/09/25 23:18:49;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;02/09/25 02:15:00;02/09/25 02:18:28;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;02/09/25 01:25:00;02/09/25 01:28:25;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 16:40:00;01/09/25 16:43:57;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 11:50:00;01/09/25 11:53:52;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 12:40:00;01/09/25 12:43:50;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;02/09/25 00:33:46;02/09/25 00:34:12;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;02/09/25 00:34:11;02/09/25 00:34:32;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;02/09/25 00:34:31;02/09/25 00:34:47;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;02/09/25 00:34:32;02/09/25 00:34:44;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 15:05:00;01/09/25 15:09:40;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 16:25:00;01/09/25 16:28:38;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;02/09/25 01:40:00;02/09/25 01:44:18;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;02/09/25 02:55:00;02/09/25 02:59:36;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 18:36:31;01/09/25 18:36:49;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 23:09:36;01/09/25 23:10:23;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 19:35:00;01/09/25 19:39:43;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 19:18:34;01/09/25 19:35:32;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 17:55:00;01/09/25 17:59:42;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 12:00:00;01/09/25 12:04:53;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;02/09/25 00:00:00;02/09/25 00:04:33;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;02/09/25 02:30:00;02/09/25 02:34:37;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;02/09/25 02:40:00;02/09/25 02:44:32;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;02/09/25 02:05:00;02/09/25 02:08:25;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;succeed;02/09/25 01:00:00;02/09/25 01:01:21;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;02/09/25 00:50:00;02/09/25 00:54:32;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;02/09/25 02:10:00;02/09/25 02:14:30;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;02/09/25 02:35:00;02/09/25 02:38:27;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 22:25:00;01/09/25 22:28:37;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;02/09/25 00:40:00;02/09/25 00:43:32;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 14:25:00;01/09/25 14:28:39;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 13:10:00;01/09/25 13:13:44;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 15:45:00;01/09/25 15:49:49;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;02/09/25 01:50:00;02/09/25 01:53:32;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;02/09/25 00:10:00;02/09/25 00:13:31;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 16:30:00;01/09/25 16:35:18;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 16:00:00;01/09/25 16:03:48;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 18:36:49;01/09/25 18:37:28;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 20:40:46;01/09/25 20:41:01;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 21:21:28;01/09/25 21:21:57;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;02/09/25 01:03:54;02/09/25 01:04:16;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 23:52:18;01/09/25 23:52:39;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;02/09/25 01:17:28;02/09/25 01:18:00;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;02/09/25 01:02:46;02/09/25 01:03:00;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 19:11:28;01/09/25 19:11:43;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 18:29:47;01/09/25 18:30:04;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 21:01:30;01/09/25 21:01:45;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 13:39:39;01/09/25 13:39:53;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;fail;01/09/25 18:28:32;01/09/25 18:28:48;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 20:38:41;01/09/25 20:39:01;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 23:28:18;01/09/25 23:47:20;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 14:31:42;01/09/25 14:32:07;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;fail;01/09/25 14:25:52;01/09/25 14:26:01;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 15:08:14;01/09/25 15:24:54;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 21:24:13;01/09/25 21:24:45;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 18:40:58;01/09/25 18:41:29;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 19:35:32;01/09/25 19:36:16;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 20:39:00;01/09/25 20:39:34;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 23:09:16;01/09/25 23:09:36;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;02/09/25 01:58:14;02/09/25 01:58:55;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;02/09/25 01:12:48;02/09/25 01:13:21;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 23:47:19;01/09/25 23:48:29;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 15:24:54;01/09/25 15:25:33;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 14:32:05;01/09/25 14:32:28;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 20:39:34;01/09/25 20:39:53;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 19:36:16;01/09/25 19:36:41;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 21:24:45;01/09/25 21:25:19;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 23:09:35;01/09/25 23:09:51;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 14:32:27;01/09/25 14:32:41;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;02/09/25 01:58:54;02/09/25 01:59:20;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 13:39:01;01/09/25 13:39:23;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 21:08:33;01/09/25 21:08:40;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 20:38:41;01/09/25 20:38:48;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 19:18:34;01/09/25 19:18:41;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 15:25:00;01/09/25 15:29:35;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 17:50:00;01/09/25 17:53:36;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 15:40:00;01/09/25 15:44:53;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 17:45:00;01/09/25 17:49:49;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 15:08:15;01/09/25 15:08:22;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 23:28:18;01/09/25 23:28:29;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 18:28:33;01/09/25 18:28:47;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 19:18:34;01/09/25 19:18:49;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 20:38:41;01/09/25 20:39:07;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 21:08:33;01/09/25 21:08:47;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;02/09/25 01:37:52;02/09/25 01:38:14;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 23:08:53;01/09/25 23:09:11;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;02/09/25 01:12:34;02/09/25 01:12:48;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 23:28:18;01/09/25 23:28:32;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpalcvjobsa01.elo.corp:prodcdctm,srvpalcvjobsa02.elo.corp:prodcdctm,srvpalcvjobsa03.elo.corp:prodcdctm,srvpalcvjobsa04.elo.corp:prodcdctm;succeed;01/09/25 13:39:02;01/09/25 13:39:29;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;succeed;01/09/25 20:55:00;01/09/25 20:57:27;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 21:55:00;01/09/25 21:58:39;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 20:40:00;01/09/25 20:43:45;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 22:00:00;01/09/25 22:03:44;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;succeed;01/09/25 20:35:00;01/09/25 20:37:28;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 17:55:00;01/09/25 17:58:43;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 20:00:00;01/09/25 20:04:47;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 18:55:00;01/09/25 18:58:41;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 20:20:00;01/09/25 20:23:50;01/09/25
LIQUIDACAO;RECEPCAO_CRDE;PROCESSADORA;ELO-PRD;name: srvpconnect01.elo.corp:prodcdctm ;fail;01/09/25 20:05:00;01/09/25 20:09:17;01/09/25
